"site_number","lon","lat","date","presence"
65,-141.625614575031,62.5451958229569,2005-08-18,0
66,-141.720139404435,62.5215420716002,2005-08-11,0
66,-141.720139404435,62.5215420716002,2005-08-12,1
66,-141.720139404435,62.5215420716002,2005-08-13,1
66,-141.720139404435,62.5215420716002,2005-08-14,1
66,-141.720139404435,62.5215420716002,2005-08-15,0
66,-141.720139404435,62.5215420716002,2005-08-16,1
66,-141.720139404435,62.5215420716002,2005-08-17,0
66,-141.720139404435,62.5215420716002,2005-08-18,1
67,-141.885962773407,62.7665893920497,2005-08-11,1
67,-141.885962773407,62.7665893920497,2005-08-12,1
67,-141.885962773407,62.7665893920497,2005-08-13,1
67,-141.885962773407,62.7665893920497,2005-08-14,1
67,-141.885962773407,62.7665893920497,2005-08-15,1
67,-141.885962773407,62.7665893920497,2005-08-16,1
67,-141.885962773407,62.7665893920497,2005-08-17,0
67,-141.885962773407,62.7665893920497,2005-08-18,0
68,-141.788339622196,62.5533433357814,2005-08-11,0
68,-141.788339622196,62.5533433357814,2005-08-12,0
68,-141.788339622196,62.5533433357814,2005-08-13,1
68,-141.788339622196,62.5533433357814,2005-08-14,1
68,-141.788339622196,62.5533433357814,2005-08-15,0
68,-141.788339622196,62.5533433357814,2005-08-16,1
68,-141.788339622196,62.5533433357814,2005-08-17,0
68,-141.788339622196,62.5533433357814,2005-08-18,0
69,-142.294752032951,62.6362131674458,2005-08-11,1
69,-142.294752032951,62.6362131674458,2005-08-12,1
69,-142.294752032951,62.6362131674458,2005-08-13,1
69,-142.294752032951,62.6362131674458,2005-08-14,1
69,-142.294752032951,62.6362131674458,2005-08-15,1
69,-142.294752032951,62.6362131674458,2005-08-16,1
69,-142.294752032951,62.6362131674458,2005-08-17,0
69,-142.294752032951,62.6362131674458,2005-08-18,0
70,-141.550385375286,62.6042248515746,2005-08-11,1
70,-141.550385375286,62.6042248515746,2005-08-12,0
70,-141.550385375286,62.6042248515746,2005-08-13,1
70,-141.550385375286,62.6042248515746,2005-08-14,0
70,-141.550385375286,62.6042248515746,2005-08-15,1
70,-141.550385375286,62.6042248515746,2005-08-16,0
70,-141.550385375286,62.6042248515746,2005-08-17,1
70,-141.550385375286,62.6042248515746,2005-08-18,0
71,-141.764658770344,62.6457141229928,2005-08-11,1
71,-141.764658770344,62.6457141229928,2005-08-12,0
71,-141.764658770344,62.6457141229928,2005-08-13,0
71,-141.764658770344,62.6457141229928,2005-08-14,0
71,-141.764658770344,62.6457141229928,2005-08-15,0
71,-141.764658770344,62.6457141229928,2005-08-16,0
71,-141.764658770344,62.6457141229928,2005-08-17,0
71,-141.764658770344,62.6457141229928,2005-08-18,1
72,-141.119714581954,62.5941251375594,2005-08-11,1
72,-141.119714581954,62.5941251375594,2005-08-12,0
72,-141.119714581954,62.5941251375594,2005-08-13,1
72,-141.119714581954,62.5941251375594,2005-08-14,0
72,-141.119714581954,62.5941251375594,2005-08-15,1
72,-141.119714581954,62.5941251375594,2005-08-16,1
72,-141.119714581954,62.5941251375594,2005-08-17,0
72,-141.119714581954,62.5941251375594,2005-08-18,1
73,-142.117265577384,62.5924934125369,2005-08-11,0
73,-142.117265577384,62.5924934125369,2005-08-12,0
73,-142.117265577384,62.5924934125369,2005-08-13,1
73,-142.117265577384,62.5924934125369,2005-08-14,1
73,-142.117265577384,62.5924934125369,2005-08-15,1
73,-142.117265577384,62.5924934125369,2005-08-16,1
73,-142.117265577384,62.5924934125369,2005-08-17,0
73,-142.117265577384,62.5924934125369,2005-08-18,0
74,-142.595817121712,62.6653258200359,2005-08-11,0
74,-142.595817121712,62.6653258200359,2005-08-12,0
74,-142.595817121712,62.6653258200359,2005-08-13,0
74,-142.595817121712,62.6653258200359,2005-08-14,0
74,-142.595817121712,62.6653258200359,2005-08-15,0
74,-142.595817121712,62.6653258200359,2005-08-16,1
74,-142.595817121712,62.6653258200359,2005-08-17,1
74,-142.595817121712,62.6653258200359,2005-08-18,1
75,-141.072618665267,62.5145189234891,2005-08-11,1
75,-141.072618665267,62.5145189234891,2005-08-12,1
75,-141.072618665267,62.5145189234891,2005-08-13,1
75,-141.072618665267,62.5145189234891,2005-08-14,0
75,-141.072618665267,62.5145189234891,2005-08-15,0
75,-141.072618665267,62.5145189234891,2005-08-16,0
75,-141.072618665267,62.5145189234891,2005-08-17,1
75,-141.072618665267,62.5145189234891,2005-08-18,1
76,-141.751453156619,62.5238647759529,2005-08-11,1
76,-141.751453156619,62.5238647759529,2005-08-12,0
76,-141.751453156619,62.5238647759529,2005-08-13,0
76,-141.751453156619,62.5238647759529,2005-08-14,1
76,-141.751453156619,62.5238647759529,2005-08-15,0
76,-141.751453156619,62.5238647759529,2005-08-16,1
76,-141.751453156619,62.5238647759529,2005-08-17,0
76,-141.751453156619,62.5238647759529,2005-08-18,0
77,-142.125274942773,62.760915056763,2005-08-11,1
77,-142.125274942773,62.760915056763,2005-08-12,1
77,-142.125274942773,62.760915056763,2005-08-13,0
77,-142.125274942773,62.760915056763,2005-08-14,1
77,-142.125274942773,62.760915056763,2005-08-15,0
77,-142.125274942773,62.760915056763,2005-08-16,1
77,-142.125274942773,62.760915056763,2005-08-17,0
77,-142.125274942773,62.760915056763,2005-08-18,0
78,-142.475640146911,62.6223075791762,2005-08-11,0
78,-142.475640146911,62.6223075791762,2005-08-12,1
78,-142.475640146911,62.6223075791762,2005-08-13,1
78,-142.475640146911,62.6223075791762,2005-08-14,1
78,-142.475640146911,62.6223075791762,2005-08-15,1
78,-142.475640146911,62.6223075791762,2005-08-16,0
78,-142.475640146911,62.6223075791762,2005-08-17,0
78,-142.475640146911,62.6223075791762,2005-08-18,1
79,-142.220585669098,62.7014493292014,2005-08-11,1
79,-142.220585669098,62.7014493292014,2005-08-12,0
79,-142.220585669098,62.7014493292014,2005-08-13,0
79,-142.220585669098,62.7014493292014,2005-08-14,0
79,-142.220585669098,62.7014493292014,2005-08-15,1
79,-142.220585669098,62.7014493292014,2005-08-16,1
79,-142.220585669098,62.7014493292014,2005-08-17,0
79,-142.220585669098,62.7014493292014,2005-08-18,1
80,-142.113295158349,62.7115714687038,2005-08-11,1
80,-142.113295158349,62.7115714687038,2005-08-12,1
80,-142.113295158349,62.7115714687038,2005-08-13,0
80,-142.113295158349,62.7115714687038,2005-08-14,1
80,-142.113295158349,62.7115714687038,2005-08-15,1
80,-142.113295158349,62.7115714687038,2005-08-16,0
80,-142.113295158349,62.7115714687038,2005-08-17,1
80,-142.113295158349,62.7115714687038,2005-08-18,1
81,-141.338530493825,62.649057255106,2005-08-11,0
81,-141.338530493825,62.649057255106,2005-08-12,0
81,-141.338530493825,62.649057255106,2005-08-13,1
81,-141.338530493825,62.649057255106,2005-08-14,0
81,-141.338530493825,62.649057255106,2005-08-15,0
81,-141.338530493825,62.649057255106,2005-08-16,0
81,-141.338530493825,62.649057255106,2005-08-17,0
81,-141.338530493825,62.649057255106,2005-08-18,1
82,-141.154421806433,62.4864764770736,2005-08-11,0
82,-141.154421806433,62.4864764770736,2005-08-12,0
82,-141.154421806433,62.4864764770736,2005-08-13,1
82,-141.154421806433,62.4864764770736,2005-08-14,0
82,-141.154421806433,62.4864764770736,2005-08-15,0
82,-141.154421806433,62.4864764770736,2005-08-16,0
82,-141.154421806433,62.4864764770736,2005-08-17,0
82,-141.154421806433,62.4864764770736,2005-08-18,0
83,-142.351015184873,62.71079284627,2005-08-11,1
83,-142.351015184873,62.71079284627,2005-08-12,1
83,-142.351015184873,62.71079284627,2005-08-13,1
83,-142.351015184873,62.71079284627,2005-08-14,1
83,-142.351015184873,62.71079284627,2005-08-15,0
83,-142.351015184873,62.71079284627,2005-08-16,0
83,-142.351015184873,62.71079284627,2005-08-17,0
83,-142.351015184873,62.71079284627,2005-08-18,1
84,-141.074977034666,62.5633211530752,2005-08-11,1
84,-141.074977034666,62.5633211530752,2005-08-12,0
84,-141.074977034666,62.5633211530752,2005-08-13,0
84,-141.074977034666,62.5633211530752,2005-08-14,0
84,-141.074977034666,62.5633211530752,2005-08-15,1
84,-141.074977034666,62.5633211530752,2005-08-16,0
84,-141.074977034666,62.5633211530752,2005-08-17,1
84,-141.074977034666,62.5633211530752,2005-08-18,0
85,-142.139102379885,62.6917646258966,2005-08-11,0
85,-142.139102379885,62.6917646258966,2005-08-12,1
85,-142.139102379885,62.6917646258966,2005-08-13,1
85,-142.139102379885,62.6917646258966,2005-08-14,1
85,-142.139102379885,62.6917646258966,2005-08-15,1
85,-142.139102379885,62.6917646258966,2005-08-16,0
85,-142.139102379885,62.6917646258966,2005-08-17,0
85,-142.139102379885,62.6917646258966,2005-08-18,0
86,-142.076668413662,62.5584004530654,2005-08-11,1
86,-142.076668413662,62.5584004530654,2005-08-12,1
86,-142.076668413662,62.5584004530654,2005-08-13,1
86,-142.076668413662,62.5584004530654,2005-08-14,1
86,-142.076668413662,62.5584004530654,2005-08-15,0
86,-142.076668413662,62.5584004530654,2005-08-16,0
86,-142.076668413662,62.5584004530654,2005-08-17,1
86,-142.076668413662,62.5584004530654,2005-08-18,0
87,-141.862937099229,62.781316147793,2005-08-11,1
87,-141.862937099229,62.781316147793,2005-08-12,0
87,-141.862937099229,62.781316147793,2005-08-13,0
87,-141.862937099229,62.781316147793,2005-08-14,0
87,-141.862937099229,62.781316147793,2005-08-15,0
87,-141.862937099229,62.781316147793,2005-08-16,1
87,-141.862937099229,62.781316147793,2005-08-17,0
87,-141.862937099229,62.781316147793,2005-08-18,1
88,-142.510447622522,62.6601118586942,2005-08-11,1
88,-142.510447622522,62.6601118586942,2005-08-12,0
88,-142.510447622522,62.6601118586942,2005-08-13,1
88,-142.510447622522,62.6601118586942,2005-08-14,1
88,-142.510447622522,62.6601118586942,2005-08-15,1
88,-142.510447622522,62.6601118586942,2005-08-16,1
88,-142.510447622522,62.6601118586942,2005-08-17,0
88,-142.510447622522,62.6601118586942,2005-08-18,0
89,-141.31789007922,62.7101750887021,2005-08-11,0
89,-141.31789007922,62.7101750887021,2005-08-12,1
89,-141.31789007922,62.7101750887021,2005-08-13,0
89,-141.31789007922,62.7101750887021,2005-08-14,0
89,-141.31789007922,62.7101750887021,2005-08-15,1
89,-141.31789007922,62.7101750887021,2005-08-16,1
89,-141.31789007922,62.7101750887021,2005-08-17,0
89,-141.31789007922,62.7101750887021,2005-08-18,1
90,-142.594800531997,62.6687508611919,2005-08-11,0
90,-142.594800531997,62.6687508611919,2005-08-12,1
90,-142.594800531997,62.6687508611919,2005-08-13,0
90,-142.594800531997,62.6687508611919,2005-08-14,0
90,-142.594800531997,62.6687508611919,2005-08-15,1
90,-142.594800531997,62.6687508611919,2005-08-16,0
90,-142.594800531997,62.6687508611919,2005-08-17,1
90,-142.594800531997,62.6687508611919,2005-08-18,0
91,-141.371500247158,62.4531458047322,2005-08-11,0
91,-141.371500247158,62.4531458047322,2005-08-12,1
91,-141.371500247158,62.4531458047322,2005-08-13,0
91,-141.371500247158,62.4531458047322,2005-08-14,1
91,-141.371500247158,62.4531458047322,2005-08-15,1
91,-141.371500247158,62.4531458047322,2005-08-16,0
91,-141.371500247158,62.4531458047322,2005-08-17,0
91,-141.371500247158,62.4531458047322,2005-08-18,0
92,-141.854012816451,62.8319932632048,2005-08-11,1
92,-141.854012816451,62.8319932632048,2005-08-12,1
92,-141.854012816451,62.8319932632048,2005-08-13,0
92,-141.854012816451,62.8319932632048,2005-08-14,0
92,-141.854012816451,62.8319932632048,2005-08-15,0
92,-141.854012816451,62.8319932632048,2005-08-16,0
92,-141.854012816451,62.8319932632048,2005-08-17,1
92,-141.854012816451,62.8319932632048,2005-08-18,0
93,-141.519801474346,62.6614859433013,2005-08-11,0
93,-141.519801474346,62.6614859433013,2005-08-12,1
93,-141.519801474346,62.6614859433013,2005-08-13,1
93,-141.519801474346,62.6614859433013,2005-08-14,1
93,-141.519801474346,62.6614859433013,2005-08-15,0
93,-141.519801474346,62.6614859433013,2005-08-16,1
93,-141.519801474346,62.6614859433013,2005-08-17,1
93,-141.519801474346,62.6614859433013,2005-08-18,1
94,-141.767098751159,62.6975966172027,2005-08-11,1
94,-141.767098751159,62.6975966172027,2005-08-12,1
94,-141.767098751159,62.6975966172027,2005-08-13,1
94,-141.767098751159,62.6975966172027,2005-08-14,1
94,-141.767098751159,62.6975966172027,2005-08-15,1
94,-141.767098751159,62.6975966172027,2005-08-16,1
94,-141.767098751159,62.6975966172027,2005-08-17,0
94,-141.767098751159,62.6975966172027,2005-08-18,1
95,-141.883640940879,62.8452511402212,2005-08-11,0
95,-141.883640940879,62.8452511402212,2005-08-12,0
95,-141.883640940879,62.8452511402212,2005-08-13,1
95,-141.883640940879,62.8452511402212,2005-08-14,1
95,-141.883640940879,62.8452511402212,2005-08-15,1
95,-141.883640940879,62.8452511402212,2005-08-16,0
95,-141.883640940879,62.8452511402212,2005-08-17,0
95,-141.883640940879,62.8452511402212,2005-08-18,1
96,-141.405587162704,62.6391772470427,2005-08-11,1
96,-141.405587162704,62.6391772470427,2005-08-12,1
96,-141.405587162704,62.6391772470427,2005-08-13,0
96,-141.405587162704,62.6391772470427,2005-08-14,1
96,-141.405587162704,62.6391772470427,2005-08-15,0
96,-141.405587162704,62.6391772470427,2005-08-16,0
96,-141.405587162704,62.6391772470427,2005-08-17,1
96,-141.405587162704,62.6391772470427,2005-08-18,1
97,-141.995517453665,63.0811783212059,2005-08-11,0
97,-141.995517453665,63.0811783212059,2005-08-12,0
97,-141.995517453665,63.0811783212059,2005-08-13,1
97,-141.995517453665,63.0811783212059,2005-08-14,0
97,-141.995517453665,63.0811783212059,2005-08-15,1
97,-141.995517453665,63.0811783212059,2005-08-16,0
97,-141.995517453665,63.0811783212059,2005-08-17,1
97,-141.995517453665,63.0811783212059,2005-08-18,1
98,-141.249856337802,62.6409946315521,2005-08-11,1
98,-141.249856337802,62.6409946315521,2005-08-12,0
98,-141.249856337802,62.6409946315521,2005-08-13,1
98,-141.249856337802,62.6409946315521,2005-08-14,0
98,-141.249856337802,62.6409946315521,2005-08-15,1
98,-141.249856337802,62.6409946315521,2005-08-16,0
98,-141.249856337802,62.6409946315521,2005-08-17,0
98,-141.249856337802,62.6409946315521,2005-08-18,0
99,-141.911143665852,63.0573297084583,2005-08-11,0
99,-141.911143665852,63.0573297084583,2005-08-12,0
99,-141.911143665852,63.0573297084583,2005-08-13,1
99,-141.911143665852,63.0573297084583,2005-08-14,1
99,-141.911143665852,63.0573297084583,2005-08-15,0
99,-141.911143665852,63.0573297084583,2005-08-16,1
99,-141.911143665852,63.0573297084583,2005-08-17,0
99,-141.911143665852,63.0573297084583,2005-08-18,1
100,-141.798176473408,62.7263501183691,2005-08-11,1
100,-141.798176473408,62.7263501183691,2005-08-12,1
100,-141.798176473408,62.7263501183691,2005-08-13,0
100,-141.798176473408,62.7263501183691,2005-08-14,1
100,-141.798176473408,62.7263501183691,2005-08-15,0
100,-141.798176473408,62.7263501183691,2005-08-16,1
100,-141.798176473408,62.7263501183691,2005-08-17,1
100,-141.798176473408,62.7263501183691,2005-08-18,1
1,-141.399920453889,62.7348102162175,2006-08-11,1
1,-141.399920453889,62.7348102162175,2006-08-12,0
1,-141.399920453889,62.7348102162175,2006-08-13,1
1,-141.399920453889,62.7348102162175,2006-08-14,0
1,-141.399920453889,62.7348102162175,2006-08-15,0
1,-141.399920453889,62.7348102162175,2006-08-16,0
1,-141.399920453889,62.7348102162175,2006-08-17,0
1,-141.399920453889,62.7348102162175,2006-08-18,0
2,-141.221817506823,62.6009160336409,2006-08-11,1
2,-141.221817506823,62.6009160336409,2006-08-12,0
2,-141.221817506823,62.6009160336409,2006-08-13,1
2,-141.221817506823,62.6009160336409,2006-08-14,0
2,-141.221817506823,62.6009160336409,2006-08-15,0
2,-141.221817506823,62.6009160336409,2006-08-16,0
2,-141.221817506823,62.6009160336409,2006-08-17,0
2,-141.221817506823,62.6009160336409,2006-08-18,1
3,-141.113785114151,62.4666441181927,2006-08-11,0
3,-141.113785114151,62.4666441181927,2006-08-12,0
3,-141.113785114151,62.4666441181927,2006-08-13,0
3,-141.113785114151,62.4666441181927,2006-08-14,0
3,-141.113785114151,62.4666441181927,2006-08-15,1
3,-141.113785114151,62.4666441181927,2006-08-16,1
3,-141.113785114151,62.4666441181927,2006-08-17,1
3,-141.113785114151,62.4666441181927,2006-08-18,1
4,-141.889216346922,62.6574343117825,2006-08-11,1
4,-141.889216346922,62.6574343117825,2006-08-12,1
4,-141.889216346922,62.6574343117825,2006-08-13,0
4,-141.889216346922,62.6574343117825,2006-08-14,1
4,-141.889216346922,62.6574343117825,2006-08-15,1
4,-141.889216346922,62.6574343117825,2006-08-16,0
4,-141.889216346922,62.6574343117825,2006-08-17,1
4,-141.889216346922,62.6574343117825,2006-08-18,1
5,-141.204138066915,62.5027228101578,2006-08-11,1
5,-141.204138066915,62.5027228101578,2006-08-12,0
5,-141.204138066915,62.5027228101578,2006-08-13,1
5,-141.204138066915,62.5027228101578,2006-08-14,0
5,-141.204138066915,62.5027228101578,2006-08-15,0
5,-141.204138066915,62.5027228101578,2006-08-16,1
5,-141.204138066915,62.5027228101578,2006-08-17,0
5,-141.204138066915,62.5027228101578,2006-08-18,0
6,-142.02982109393,63.0687987823678,2006-08-11,0
6,-142.02982109393,63.0687987823678,2006-08-12,1
6,-142.02982109393,63.0687987823678,2006-08-13,0
6,-142.02982109393,63.0687987823678,2006-08-14,1
6,-142.02982109393,63.0687987823678,2006-08-15,1
6,-142.02982109393,63.0687987823678,2006-08-16,0
6,-142.02982109393,63.0687987823678,2006-08-17,0
6,-142.02982109393,63.0687987823678,2006-08-18,1
7,-141.677849776686,62.5465489327041,2006-08-11,0
7,-141.677849776686,62.5465489327041,2006-08-12,1
7,-141.677849776686,62.5465489327041,2006-08-13,0
7,-141.677849776686,62.5465489327041,2006-08-14,0
7,-141.677849776686,62.5465489327041,2006-08-15,1
7,-141.677849776686,62.5465489327041,2006-08-16,1
7,-141.677849776686,62.5465489327041,2006-08-17,1
7,-141.677849776686,62.5465489327041,2006-08-18,1
8,-141.012611500754,62.4303580567409,2006-08-11,0
8,-141.012611500754,62.4303580567409,2006-08-12,0
8,-141.012611500754,62.4303580567409,2006-08-13,0
8,-141.012611500754,62.4303580567409,2006-08-14,1
8,-141.012611500754,62.4303580567409,2006-08-15,0
8,-141.012611500754,62.4303580567409,2006-08-16,1
8,-141.012611500754,62.4303580567409,2006-08-17,1
8,-141.012611500754,62.4303580567409,2006-08-18,1
9,-141.859203143143,62.729833210372,2006-08-11,1
9,-141.859203143143,62.729833210372,2006-08-12,1
9,-141.859203143143,62.729833210372,2006-08-13,0
9,-141.859203143143,62.729833210372,2006-08-14,1
9,-141.859203143143,62.729833210372,2006-08-15,1
9,-141.859203143143,62.729833210372,2006-08-16,1
9,-141.859203143143,62.729833210372,2006-08-17,1
9,-141.859203143143,62.729833210372,2006-08-18,0
10,-141.765037069906,62.7891476769378,2006-08-11,1
10,-141.765037069906,62.7891476769378,2006-08-12,0
10,-141.765037069906,62.7891476769378,2006-08-13,1
10,-141.765037069906,62.7891476769378,2006-08-14,1
10,-141.765037069906,62.7891476769378,2006-08-15,1
10,-141.765037069906,62.7891476769378,2006-08-16,1
10,-141.765037069906,62.7891476769378,2006-08-17,0
10,-141.765037069906,62.7891476769378,2006-08-18,1
11,-141.386452044836,62.6102395123404,2006-08-11,0
11,-141.386452044836,62.6102395123404,2006-08-12,0
11,-141.386452044836,62.6102395123404,2006-08-13,0
11,-141.386452044836,62.6102395123404,2006-08-14,0
11,-141.386452044836,62.6102395123404,2006-08-15,1
11,-141.386452044836,62.6102395123404,2006-08-16,0
11,-141.386452044836,62.6102395123404,2006-08-17,1
11,-141.386452044836,62.6102395123404,2006-08-18,1
12,-142.475352161065,62.6559807221564,2006-08-11,0
